city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Parkland,Parkland,FL,Florida,12011,Broward,26.3219,-80.2533,33772,1039.0,shape,FALSE,TRUE,America/New_York,3,33076 33067,1840015140
Walla Walla,Walla Walla,WA,Washington,53071,Walla Walla,46.0671,-118.3368,33765,929.4,shape,FALSE,TRUE,America/Los_Angeles,3,99362,1840021174
Leawood,Leawood,KS,Kansas,20091,Johnson,38.9075,-94.6258,33748,862.6,shape,FALSE,TRUE,America/Chicago,3,66211 66209 66206 66224,1840001638
Graham,Graham,WA,Washington,53053,Pierce,47.0322,-122.2827,33727,305.1,shape,FALSE,FALSE,America/Los_Angeles,3,98338,1840017365
Rexburg,Rexburg,ID,Idaho,16065,Madison,43.8226,-111.7919,33684,1286.2,shape,FALSE,TRUE,America/Boise,3,83460 83440,1840020037
Menlo Park,Menlo Park,CA,California,6081,San Mateo,37.4685,-122.1673,33677,1301.6,shape,FALSE,TRUE,America/Los_Angeles,3,94025 94026,1840020305
Cottonwood Heights,Cottonwood Heights,UT,Utah,49035,Salt Lake,40.6137,-111.8144,33597,1406.6,shape,FALSE,TRUE,America/Denver,3,84093 84121 84171,1840018746
Kearney,Kearney,NE,Nebraska,31019,Buffalo,40.7011,-99.0833,33558,870.9,shape,FALSE,TRUE,America/Chicago,3,68847 68845 68849 68848,1840000957
Pikesville,Pikesville,MD,Maryland,24005,Baltimore,39.3893,-76.7020,33549,1048.9,shape,FALSE,FALSE,America/New_York,3,21153 21208 21209 21022 21282,1840005687
Sahuarita,Sahuarita,AZ,Arizona,4019,Pima,31.9323,-110.9654,33524,408.5,shape,FALSE,TRUE,America/Phoenix,3,85629 85614,1840022102
Crown Point,Crown Point,IN,Indiana,18089,Lake,41.4143,-87.3457,33518,721.8,shape,FALSE,TRUE,America/Chicago,3,46307 46308,1840007091
Foster City,Foster City,CA,California,6081,San Mateo,37.5553,-122.2659,33511,3416.4,shape,FALSE,TRUE,America/Los_Angeles,2,94404,1840020302
Timberwood Park,Timberwood Park,TX,Texas,48029,Bexar,29.6995,-98.4838,33506,634.9,shape,FALSE,FALSE,America/Chicago,3,78260,1840019651
Englewood,Englewood,CO,Colorado,8005,Arapahoe,39.6468,-104.9942,33500,1971.5,shape,FALSE,TRUE,America/Denver,3,80113 80110 80150 80151,1840020211
Glendale Heights,Glendale Heights,IL,Illinois,17043,DuPage,41.9196,-88.0785,33443,2397.9,shape,FALSE,TRUE,America/Chicago,2,60139 60132,1840011406
Bethel Park,Bethel Park,PA,Pennsylvania,42003,Allegheny,40.3238,-80.0364,33356,1100.6,shape,FALSE,TRUE,America/New_York,3,15102 15234,1840001206
Baldwin,Baldwin,NY,New York,36059,Nassau,40.6511,-73.6075,33352,3130.2,shape,FALSE,FALSE,America/New_York,2,11510,1840005228
Dana Point,Dana Point,CA,California,6059,Orange,33.4733,-117.6967,33327,1984.0,shape,FALSE,TRUE,America/Los_Angeles,3,92629 92624,1840019328
Los Gatos,Los Gatos,CA,California,6085,Santa Clara,37.2304,-121.9562,33309,1113.3,shape,FALSE,TRUE,America/Los_Angeles,3,95032 95030 95036,1840021575
Brooklyn Center,Brooklyn Center,MN,Minnesota,27053,Hennepin,45.0681,-93.3162,33298,1606.4,shape,FALSE,TRUE,America/Chicago,3,55429 55430,1840004022
West Little River,West Little River,FL,Florida,12086,Miami-Dade,25.8571,-80.2367,33284,2802.2,shape,FALSE,FALSE,America/New_York,2,33147 33150 33247,1840029096
Petersburg,Petersburg,VA,Virginia,51730,Petersburg,37.2043,-77.3913,33229,564.7,shape,FALSE,TRUE,America/New_York,3,23803 23805 23804 23806,1840003861
Goldsboro,Goldsboro,NC,North Carolina,37191,Wayne,35.3778,-77.9717,33214,448.5,shape,FALSE,TRUE,America/New_York,3,27534 27533 27530 27531 27532,1840013432
Redmond,Redmond,OR,Oregon,41017,Deschutes,44.2612,-121.1810,33160,697.3,shape,FALSE,TRUE,America/Los_Angeles,3,97756,1840020003
Fuquay-Varina,Fuquay-Varina,NC,North Carolina,37183,Wake,35.5953,-78.7778,33135,686.1,shape,FALSE,TRUE,America/New_York,3,27526,1840016197
Alabaster,Alabaster,AL,Alabama,1117,Shelby,33.2198,-86.8225,33133,488.2,shape,FALSE,TRUE,America/Chicago,3,35114 35007 35144,1840013756
Gillette,Gillette,WY,Wyoming,56005,Campbell,44.2752,-105.4982,33047,550.4,shape,FALSE,TRUE,America/Denver,3,82718 82716,1840019978
Kennesaw,Kennesaw,GA,Georgia,13067,Cobb,34.0260,-84.6177,33036,1306.0,shape,FALSE,TRUE,America/New_York,3,30144 30152,1840014756
Fallbrook,Fallbrook,CA,California,6073,San Diego,33.3693,-117.2259,32999,726.4,shape,FALSE,FALSE,America/Los_Angeles,3,92028 92088,1840018019
Pueblo West,Pueblo West,CO,Colorado,8101,Pueblo,38.3465,-104.7246,32991,256.4,shape,FALSE,FALSE,America/Denver,3,81007,1840018860
Pullman,Pullman,WA,Washington,53075,Whitman,46.7336,-117.1680,32968,1144.4,shape,FALSE,TRUE,America/Los_Angeles,3,99163 99164,1840019864
Spring Valley,Spring Valley,NY,New York,36087,Rockland,41.1151,-74.0486,32953,6335.9,shape,FALSE,TRUE,America/New_York,2,10952 10977,1840004986
St. Charles,St. Charles,IL,Illinois,17089,Kane,41.9193,-88.3109,32908,881.8,shape,FALSE,TRUE,America/Chicago,3,60175 60174,1840009190
Beverly Hills,Beverly Hills,CA,California,6037,Los Angeles,34.0786,-118.4021,32903,2225.6,shape,FALSE,TRUE,America/Los_Angeles,2,90211 90210 90212 90209,1840019231
Spring Valley,Spring Valley,CA,California,6073,San Diego,32.7317,-116.9766,32860,1728.0,shape,FALSE,FALSE,America/Los_Angeles,3,91977 91978 91979,1840019343
American Fork,American Fork,UT,Utah,49049,Utah,40.3783,-111.7953,32822,1116.5,shape,FALSE,TRUE,America/Denver,3,84003,1840018756
Chester,Chester,PA,Pennsylvania,42045,Delaware,39.8456,-75.3718,32819,2621.7,shape,FALSE,TRUE,America/New_York,2,19013 19016,1840000690
Uniondale,Uniondale,NY,New York,36059,Nassau,40.7176,-73.5947,32791,2216.8,shape,FALSE,FALSE,America/New_York,2,11549 11530 11553 11556 11590 11555,1840005279
Elk Grove Village,Elk Grove Village,IL,Illinois,17031,Cook,42.0064,-87.9921,32763,1094.7,shape,FALSE,TRUE,America/Chicago,3,60007 60009,1840011271
East Lake,East Lake,FL,Florida,12103,Pinellas,28.1206,-82.6868,32714,440.9,shape,FALSE,FALSE,America/New_York,3,34677 34685 34688,1840028980
Redan,Redan,GA,Georgia,13089,DeKalb,33.7394,-84.1644,32712,1561.5,shape,FALSE,FALSE,America/New_York,3,30058 30088 30074,1840013706
Goleta,Goleta,CA,California,6083,Santa Barbara,34.4361,-119.8594,32677,1606.6,shape,FALSE,TRUE,America/Los_Angeles,3,93117 93118,1840001783
Des Moines,Des Moines,WA,Washington,53033,King,47.3914,-122.3156,32631,1964.4,shape,FALSE,TRUE,America/Los_Angeles,3,98148 98198,1840018426
Sherwood,Sherwood,AR,Arkansas,5119,Pulaski,34.8507,-92.2029,32544,605.4,shape,FALSE,TRUE,America/Chicago,3,72120 72076 72117 72216,1840015511
Kiryas Joel,Kiryas Joel,NY,New York,36071,Orange,41.3411,-74.1667,32498,8584.0,shape,FALSE,TRUE,America/New_York,2,10950,1840004872
Garfield,Garfield,NJ,New Jersey,34003,Bergen,40.8791,-74.1085,32481,5940.7,shape,FALSE,TRUE,America/New_York,2,7026,1840003554
Andover,Andover,MN,Minnesota,27003,Anoka,45.2571,-93.3265,32471,370.1,shape,FALSE,TRUE,America/Chicago,3,55304,1840006716
Kaysville,Kaysville,UT,Utah,49011,Davis,41.0290,-111.9456,32438,1192.2,shape,FALSE,TRUE,America/Denver,3,84037,1840018738
Statesboro,Statesboro,GA,Georgia,13031,Bulloch,32.4375,-81.7751,32400,833.2,shape,FALSE,TRUE,America/New_York,3,30460 30461 30458 30459,1840015801
Pekin,Pekin,IL,Illinois,17179,Tazewell,40.5678,-89.6251,32398,795.7,shape,FALSE,TRUE,America/Chicago,3,61554 61555 61558,1840009402
Franklin Square,Franklin Square,NY,New York,36059,Nassau,40.7002,-73.6775,32381,4341.2,shape,FALSE,FALSE,America/New_York,2,11010,1840005256
North Olmsted,North Olmsted,OH,Ohio,39035,Cuyahoga,41.4149,-81.9190,32371,1070.8,shape,FALSE,TRUE,America/New_York,3,44070,1840003400
Nacogdoches,Nacogdoches,TX,Texas,48347,Nacogdoches,31.6134,-94.6528,32347,452.4,shape,FALSE,TRUE,America/Chicago,3,75962 75961 75964 75965 75963,1840020820
Canton,Canton,GA,Georgia,13057,Cherokee,34.2467,-84.4897,32342,681.4,shape,FALSE,TRUE,America/New_York,3,30114 30115,1840014703
Wheat Ridge,Wheat Ridge,CO,Colorado,8059,Jefferson,39.7728,-105.1028,32340,1336.4,shape,FALSE,TRUE,America/Denver,3,80033 80034,1840021431
Harker Heights,Harker Heights,TX,Texas,48027,Bell,31.0572,-97.6446,32320,798.5,shape,FALSE,TRUE,America/Chicago,3,76548 76513,1840020851
Rochester,Rochester,NH,New Hampshire,33017,Strafford,43.2990,-70.9787,32317,277.2,shape,FALSE,TRUE,America/New_York,3,03839 03868 03867 03866,1840002809
Rome,Rome,NY,New York,36065,Oneida,43.2260,-75.4909,32309,166.7,shape,FALSE,TRUE,America/New_York,3,13441 13440 13308 13442 13449,1840000349
Juneau,Juneau,AK,Alaska,2110,Juneau,58.4546,-134.1739,32240,4.6,shape,FALSE,TRUE,America/Juneau,2,99824 99801 99802 99803 99811 99812 99821,1840023306
Kingman,Kingman,AZ,Arizona,4015,Mohave,35.2170,-114.0105,32204,331.2,shape,FALSE,TRUE,America/Phoenix,3,86409 86401,1840021043
Massillon,Massillon,OH,Ohio,39151,Stark,40.7838,-81.5254,32199,655.4,shape,FALSE,TRUE,America/New_York,3,44647 44646,1840000965
Savage,Savage,MN,Minnesota,27139,Scott,44.7545,-93.3632,32092,794.1,shape,FALSE,TRUE,America/Chicago,3,55378,1840008957
Helena,Helena,MT,Montana,30049,Lewis and Clark,46.5965,-112.0202,32060,734.2,shape,FALSE,TRUE,America/Denver,2,59601 59602 59625 59623 59624 59626,1840019820
Lawndale,Lawndale,CA,California,6037,Los Angeles,33.8884,-118.3531,32035,6271.7,shape,FALSE,TRUE,America/Los_Angeles,2,90260 90261,1840020517
Desert Hot Springs,Desert Hot Springs,CA,California,6065,Riverside,33.9550,-116.5429,31988,410.0,shape,FALSE,TRUE,America/Los_Angeles,3,92240 92258 92282,1840019306
Centereach,Centereach,NY,New York,36103,Suffolk,40.8681,-73.0821,31979,1384.6,shape,FALSE,FALSE,America/New_York,3,11720,1840005026
San Pablo,San Pablo,CA,California,6013,Contra Costa,37.9629,-122.3426,31975,4704.2,shape,FALSE,TRUE,America/Los_Angeles,2,94806,1840021529
Windsor,Windsor,CO,Colorado,8123,Weld,40.4690,-104.9198,31972,476.6,shape,FALSE,TRUE,America/Denver,3,80550 80551,1840022401
O'Fallon,O'Fallon,IL,Illinois,17163,St. Clair,38.5974,-89.9148,31963,783.2,shape,FALSE,TRUE,America/Chicago,3,62269,1840008632
Marrero,Marrero,LA,Louisiana,22051,Jefferson,29.8871,-90.1126,31928,1712.3,shape,FALSE,FALSE,America/Chicago,3,70072,1840013993
West Odessa,West Odessa,TX,Texas,48135,Ector,31.8389,-102.5003,31927,198.4,shape,FALSE,FALSE,America/Chicago,3,79763 79764 79760,1840037100
Bangor,Bangor,ME,Maine,23019,Penobscot,44.8323,-68.7906,31920,359.7,shape,FALSE,TRUE,America/New_York,3,04401 04402,1840000238
Ithaca,Ithaca,NY,New York,36109,Tompkins,42.4442,-76.5032,31819,2279.8,shape,FALSE,TRUE,America/New_York,2,14853 14850 14851,1840000442
Clearfield,Clearfield,UT,Utah,49011,Davis,41.1030,-112.0238,31802,1595.5,shape,FALSE,TRUE,America/Denver,3,84015 84016 84089,1840018735
Springfield,Springfield,VA,Virginia,51059,Fairfax,38.7810,-77.1839,31769,1563.5,shape,FALSE,FALSE,America/New_York,3,22151 22150 22156 22159 22161 22313,1840006039
Fair Oaks,Fair Oaks,CA,California,6067,Sacramento,38.6504,-121.2496,31750,1127.1,shape,FALSE,FALSE,America/Los_Angeles,3,95628,1840017580
Holladay,Holladay,UT,Utah,49035,Salt Lake,40.6600,-111.8226,31738,1440.6,shape,FALSE,TRUE,America/Denver,3,84117 84121 84124,1840020156
Long Branch,Long Branch,NJ,New Jersey,34025,Monmouth,40.2965,-73.9915,31734,2391.0,shape,FALSE,TRUE,America/New_York,2,7740,1840003673
Syracuse,Syracuse,UT,Utah,49011,Davis,41.0859,-112.0698,31715,1201.7,shape,FALSE,TRUE,America/Denver,3,84075,1840021352
Dania Beach,Dania Beach,FL,Florida,12011,Broward,26.0593,-80.1637,31703,1562.3,shape,FALSE,TRUE,America/New_York,3,33004 33312,1840015135
Florence,Florence,KY,Kentucky,21015,Boone,38.9899,-84.6471,31699,1095.5,shape,FALSE,TRUE,America/New_York,3,41042 41022,1840013161
West Bend,West Bend,WI,Wisconsin,55131,Washington,43.4173,-88.1818,31639,786.2,shape,FALSE,TRUE,America/Chicago,3,53090 53095,1840002829
Mundelein,Mundelein,IL,Illinois,17097,Lake,42.2693,-88.0102,31596,1266.9,shape,FALSE,TRUE,America/Chicago,3,60060,1840011175
Naugatuck,Naugatuck,CT,Connecticut,9140,Naugatuck Valley,41.4890,-73.0518,31586,744.3,shape,FALSE,TRUE,America/New_York,3,6770,1840004849
Pasadena,Pasadena,MD,Maryland,24003,Anne Arundel,39.1552,-76.5537,31583,816.9,shape,FALSE,FALSE,America/New_York,3,21122 21060 21226 21412,1840005914
Los Altos,Los Altos,CA,California,6085,Santa Clara,37.3684,-122.0965,31562,1863.4,shape,FALSE,TRUE,America/Los_Angeles,3,94022 94024 94023,1840020328
Carlsbad,Carlsbad,NM,New Mexico,35015,Eddy,32.4010,-104.2388,31525,386.2,shape,FALSE,TRUE,America/Denver,3,88220 88221,1840019444
Aiken,Aiken,SC,South Carolina,45003,Aiken,33.5303,-81.7271,31516,567.3,shape,FALSE,TRUE,America/New_York,3,29801 29803 29802,1840013722
Duluth,Duluth,GA,Georgia,13135,Gwinnett,34.0053,-84.1492,31506,1199.9,shape,FALSE,TRUE,America/New_York,3,30097 30096 30098,1840013675
Laramie,Laramie,WY,Wyoming,56001,Albany,41.3099,-105.6085,31501,662.4,shape,FALSE,TRUE,America/Denver,3,82072 82070,1840020096
Cibolo,Cibolo,TX,Texas,48187,Guadalupe,29.5634,-98.2115,31489,579.1,shape,FALSE,TRUE,America/Chicago,3,78124 78108,1840019639
Bay Shore,Bay Shore,NY,New York,36103,Suffolk,40.7288,-73.2495,31488,2141.1,shape,FALSE,FALSE,America/New_York,2,11706,1840005017
La Verne,La Verne,CA,California,6037,Los Angeles,34.1207,-117.7703,31423,1440.5,shape,FALSE,TRUE,America/Los_Angeles,3,91750,1840020514
Laguna Hills,Laguna Hills,CA,California,6059,Orange,33.5918,-117.6991,31409,1851.9,shape,FALSE,TRUE,America/Los_Angeles,3,92653,1840020588
Atwater,Atwater,CA,California,6047,Merced,37.3529,-120.5959,31401,1846.2,shape,FALSE,TRUE,America/Los_Angeles,3,95301,1840018934
Newark,Newark,DE,Delaware,10003,New Castle,39.6776,-75.7576,31393,1279.4,shape,FALSE,TRUE,America/New_York,3,19713 19711 19717 19716 19725 19726,1840005578
Port Chester,Port Chester,NY,New York,36119,Westchester,41.0051,-73.6680,31317,5193.6,shape,FALSE,TRUE,America/New_York,2,10573,1840004941
Maryville,Maryville,TN,Tennessee,47009,Blount,35.7468,-83.9789,31281,699.5,shape,FALSE,TRUE,America/New_York,3,37804 37803 37801 37802,1840015380
Shawnee,Shawnee,OK,Oklahoma,40125,Pottawatomie,35.3531,-96.9647,31237,312.4,shape,FALSE,TRUE,America/Chicago,3,74804 74801 74802,1840021785
Lake Magdalene,Lake Magdalene,FL,Florida,12057,Hillsborough,28.0875,-82.4791,31211,1175.6,shape,FALSE,FALSE,America/New_York,3,33618 33613 33612 33682 33694,1840029049
Sterling,Sterling,VA,Virginia,51107,Loudoun,39.0052,-77.4050,31202,2209.1,shape,FALSE,FALSE,America/New_York,2,20164 20167,1840024508
Alamogordo,Alamogordo,NM,New Mexico,35035,Otero,32.8837,-105.9625,31201,558.4,shape,FALSE,TRUE,America/Denver,3,88310,1840019403
Saratoga,Saratoga,CA,California,6085,Santa Clara,37.2684,-122.0263,31194,942.5,shape,FALSE,TRUE,America/Los_Angeles,3,95070 95071,1840021572
Oceanside,Oceanside,NY,New York,36059,Nassau,40.6328,-73.6364,31182,2442.1,shape,FALSE,FALSE,America/New_York,2,11572,1840005246
North Royalton,North Royalton,OH,Ohio,39035,Cuyahoga,41.3138,-81.7450,31150,562.1,shape,FALSE,TRUE,America/New_York,3,44133,1840003402
Burlingame,Burlingame,CA,California,6081,San Mateo,37.5859,-122.3667,31142,2737.0,shape,FALSE,TRUE,America/Los_Angeles,2,94010 94011,1840018925
Lakeside,Lakeside,FL,Florida,12019,Clay,30.1356,-81.7674,31125,893.3,shape,FALSE,FALSE,America/New_York,3,32068 32065 32073 32030,1840029051
Oak Ridge,Oak Ridge,TN,Tennessee,47001,Anderson,35.9639,-84.2938,31087,140.8,shape,FALSE,TRUE,America/New_York,3,37830 37831,1840014473
Nicholasville,Nicholasville,KY,Kentucky,21113,Jessamine,37.8906,-84.5668,31066,810.1,shape,FALSE,TRUE,America/New_York,3,40356 40340,1840014330
New Bern,New Bern,NC,North Carolina,37049,Craven,35.0955,-77.0723,31058,421.4,shape,FALSE,TRUE,America/New_York,3,28560 28562 28561,1840014591
LaGrange,LaGrange,GA,Georgia,13285,Troup,33.0274,-85.0384,31053,283.7,shape,FALSE,FALSE,America/New_York,3,30240 30241,1840029147
West Falls Church,West Falls Church,VA,Virginia,51059,Fairfax,38.8648,-77.1878,31023,2399.6,shape,FALSE,FALSE,America/New_York,2,22042,1840006117
Ballwin,Ballwin,MO,Missouri,29189,St. Louis,38.5950,-90.5500,30998,1332.7,shape,FALSE,TRUE,America/Chicago,3,63021 63011 63022 63024,1840007447
Cleburne,Cleburne,TX,Texas,48251,Johnson,32.3568,-97.4151,30984,362.2,shape,FALSE,TRUE,America/Chicago,3,76033 76031,1840019464
Niles,Niles,IL,Illinois,17031,Cook,42.0278,-87.8099,30971,2044.8,shape,FALSE,TRUE,America/Chicago,2,60714 60701,1840011301
Bel Air North,Bel Air North,MD,Maryland,24025,Harford,39.5543,-76.3732,30969,748.8,shape,FALSE,TRUE,America/New_York,3,21050 21015 21014,1840073591
Westfield,Westfield,NJ,New Jersey,34039,Union,40.6516,-74.3432,30950,1777.2,shape,FALSE,TRUE,America/New_York,3,7090,1840001096
Orcutt,Orcutt,CA,California,6083,Santa Barbara,34.8691,-120.4222,30940,1103.8,shape,FALSE,FALSE,America/Los_Angeles,3,93455 93457,1840019183
Cornelius,Cornelius,NC,North Carolina,37119,Mecklenburg,35.4724,-80.8813,30925,943.4,shape,FALSE,TRUE,America/New_York,3,28031,1840016352
SeaTac,SeaTac,WA,Washington,53033,King,47.4444,-122.2986,30867,1184.2,shape,FALSE,TRUE,America/Los_Angeles,3,98158 98148 98198 98168 98188 98131,1840021116
Garner,Garner,NC,North Carolina,37183,Wake,35.6936,-78.6181,30859,652.1,shape,FALSE,TRUE,America/New_York,3,27529 27603 27699,1840016198
Gurnee,Gurnee,IL,Illinois,17097,Lake,42.3708,-87.9392,30826,880.9,shape,FALSE,TRUE,America/Chicago,3,60031,1840011152
Opelika,Opelika,AL,Alabama,1081,Lee,32.6612,-85.3769,30810,194.5,shape,FALSE,TRUE,America/Chicago,3,36801 36804 36803,1840005210
Parkville,Parkville,MD,Maryland,24005,Baltimore,39.3832,-76.5519,30783,2773.9,shape,FALSE,FALSE,America/New_York,2,21234,1840005685
Hopkinsville,Hopkinsville,KY,Kentucky,21047,Christian,36.8381,-87.4775,30771,373.3,shape,FALSE,TRUE,America/Chicago,3,42240 42221 42241,1840014399
Southlake,Southlake,TX,Texas,48439,Tarrant,32.9545,-97.1503,30754,543.8,shape,FALSE,TRUE,America/Chicago,3,76092,1840022048
San Carlos,San Carlos,CA,California,6081,San Mateo,37.4982,-122.2677,30754,2194.0,shape,FALSE,TRUE,America/Los_Angeles,2,94070,1840021550
Santa Paula,Santa Paula,CA,California,6111,Ventura,34.3545,-119.0656,30741,2146.3,shape,FALSE,TRUE,America/Los_Angeles,2,93060 93061,1840021842
Princeton,Princeton,NJ,New Jersey,34021,Mercer,40.3562,-74.6693,30717,660.9,shape,FALSE,TRUE,America/New_York,3,08544 08540 08542 08541,1840001381
Bowling Green,Bowling Green,OH,Ohio,39173,Wood,41.3776,-83.6495,30715,921.9,shape,FALSE,TRUE,America/New_York,3,43402 43403,1840000621
Milford Mill,Milford Mill,MD,Maryland,24005,Baltimore,39.3444,-76.7668,30685,1706.0,shape,FALSE,FALSE,America/New_York,3,21244,1840031493
Canyon Lake,Canyon Lake,TX,Texas,48091,Comal,29.8761,-98.2611,30641,82.9,shape,FALSE,FALSE,America/Chicago,3,78623 78132 78133 78070,1840018260
North Chicago,North Chicago,IL,Illinois,17097,Lake,42.3172,-87.8595,30619,1478.6,shape,FALSE,TRUE,America/Chicago,3,60088 60064 60086,1840008086
Middle River,Middle River,MD,Maryland,24005,Baltimore,39.3436,-76.4253,30606,926.3,shape,FALSE,FALSE,America/New_York,3,21220,1840005682
Drexel Heights,Drexel Heights,AZ,Arizona,4019,Pima,32.1453,-111.0480,30599,613.8,shape,FALSE,FALSE,America/Phoenix,3,85757 85746,1840027928
North Tonawanda,North Tonawanda,NY,New York,36063,Niagara,43.0457,-78.8659,30592,1170.3,shape,FALSE,TRUE,America/New_York,3,14120,1840000372
Miami Lakes,Miami Lakes,FL,Florida,12086,Miami-Dade,25.9125,-80.3214,30582,2087.3,shape,FALSE,TRUE,America/New_York,2,33014 33016 33018 33002,1840017275
Ferry Pass,Ferry Pass,FL,Florida,12033,Escambia,30.5205,-87.1899,30526,847.5,shape,FALSE,FALSE,America/Chicago,3,32504 32514 32523,1840013909
San Lorenzo,San Lorenzo,CA,California,6001,Alameda,37.6733,-122.1332,30420,3856.4,shape,FALSE,FALSE,America/Los_Angeles,2,94541 94580,1840018912
Eldersburg,Eldersburg,MD,Maryland,24013,Carroll,39.4041,-76.9528,30418,295.0,shape,FALSE,FALSE,America/New_York,3,21784 21104,1840005698
Granger,Granger,IN,Indiana,18141,St. Joseph,41.7374,-86.1348,30394,475.5,shape,FALSE,FALSE,America/Indiana/Indianapolis,3,46635 46545 46530,1840030079
Weatherford,Weatherford,TX,Texas,48367,Parker,32.7536,-97.7723,30385,429.6,shape,FALSE,TRUE,America/Chicago,3,76086 76087,1840022041
Northport,Northport,AL,Alabama,1125,Tuscaloosa,33.2586,-87.5993,30334,658.2,shape,FALSE,TRUE,America/Chicago,3,35473 35475 35476 35452,1840014819
Lawrenceville,Lawrenceville,GA,Georgia,13135,Gwinnett,33.9523,-83.9932,30299,848.0,shape,FALSE,TRUE,America/New_York,3,30046 30049,1840014745
Galesburg,Galesburg,IL,Illinois,17095,Knox,40.9506,-90.3763,30298,658.7,shape,FALSE,TRUE,America/Chicago,3,61401 61402,1840008277
Zionsville,Zionsville,IN,Indiana,18011,Boone,39.9897,-86.3182,30258,173.8,shape,FALSE,TRUE,America/Indiana/Indianapolis,3,46052 46077 46075,1840010515
Highland Park,Highland Park,IL,Illinois,17097,Lake,42.1823,-87.8104,30245,954.6,shape,FALSE,TRUE,America/Chicago,3,60035 60037,1840006973
Austintown,Austintown,OH,Ohio,39099,Mahoning,41.0932,-80.7405,30179,1003.0,shape,FALSE,FALSE,America/New_York,3,44515 44511,1840005185
Greenville,Greenville,MS,Mississippi,28151,Washington,33.3850,-91.0514,30175,433.2,shape,FALSE,TRUE,America/Chicago,3,38701 38703 38702 38704,1840013759
Liberty,Liberty,MO,Missouri,29047,Clay,39.2394,-94.4191,30129,400.7,shape,FALSE,TRUE,America/Chicago,3,64068 64069,1840008502
